Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
IBERIA,01-10-2025 10:40:13,Abarrotes,MAYONESA MANICERA PET 16 OZS. REF. 10094,110.0
IBERIA,01-10-2025 10:40:13,Abarrotes,MAZOLA ACEITE CANOLA 64 OZ,380.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MAZOLA ACEITE MAIZ 64 OZ,400.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MELON MELYSOL,80.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MERMELADA DE FRESA TAINA / 20 0Z.,375.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MERMELADA DIETETICA DE PIÑA TAINA /20 OZ,390.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MI GUSTO GUANDULES 8 OZ,39.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO CODITOS 400 GRS,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO ESPAGHETTI 20/400GR,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO ESPIRALES 20/350 G,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO ESPIRALES MIXTOS 20/350GR,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO FIDEOS CORTADOS 400 GR,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO FIDEOS GRUESOS 350 GR,36.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO HARINA 2 LB,75.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO HARINA 5 LB,180.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO LASAGNA 250 GRS,70.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO LINGUINI 400 GR,36.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILANO MOSTACHOLIS 400 GR,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX CLASICA FUNDA 1500 GRS,1450.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX EN POLVO KINDER GOLD 360GR,645.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO MINI ECONOMICA 220,1250.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO BABY M1 400GR,410.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO BABY M1 900GR,890.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO BABY M2 400GR,445.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO BABY M2 900GR,985.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO CLASICA 2200 GR,1650.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO FUNDA 1000GR,915.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO INSTANTANEA 1600G,1350.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO INSTANTANEA 2200G,2000.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE EN POLVO KINDER GOLD 800GR,1200.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE ENTERA 1 LT,95.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE KINDER BLUE 2200 GR,1650.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE MINI ECONOMICA 800GRS,450.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE MINI FUNDA 1400 GRS,820.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE POLVO KINDER GOLD 1600GR,1750.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE SUPER INSTANTANEA 800G,810.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE UTH DESCREMADA 1 LT,95.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MILEX LECHE UTH SEMIDESCREMADA 1LT,95.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MINUTE MAID CITRUS PUNCH 500ML,23.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MINUTE MAID JDV CITRUS PUNCH 1.5L #4395,70.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MINUTE MAID JDV CITRUS PUNCH 8OZ,16.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MISTOLIN BRISA MARINA 3740 ML,300.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MISTOLIN CAMPO DE FLORES 6/1.84L,165.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MISTOLIN ROCIO DE LAVANDA 1.8 L,145.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MO PEPINILLOS DULCES ENTEROS 16 OZ,135.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MOLONDRON LB,35.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MONTE CORONA ANCHOA EN ACEITE DE GIRASOL,140.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MONTE CORONA ANCHOA EN ACEITE VEGETAL 50,95.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MOSTACHOLIS RAYADOS PRINCESA 400 GRS,36.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MOTTS JUGO DE MANZANA 100% 1 GL,595.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MOTTS JUGO MANZANA REG 64 OZ,315.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUESLI CEREALES 500G,200.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNE COCOA AL INSTANTE TARRO 8 OZ,120.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE CHOCOLATE 10 TABLETAS,100.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE CHOCOLATE LIQUIDO TARROS 12/1LB,275.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE COCOA AL INSTANTE 8 OZ,95.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE COCOA AL INSTANTE TARRO 1 LIB,205.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE COCOA AMARGA FUNDA 1 LB,565.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUNNE COCOA DULCE FUNDA 30/1LB,190.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUSLI KOMPLETE ALMENDRA 390GM,325.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUSLI KOMPLETE CEREAL PASAS 435G,190.0
IBERIA,01-10-2025 10:50:45,Abarrotes,MUSLI KOMPLETE CHOCOLATE 370GM,305.0
IBERIA,01-10-2025 10:50:45,Abarrotes,ÑAME LB,59.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NATURES HEART ALM/COCO S/AZR12/946ML,220.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NATURES HEART BEB ALM S/AZR 12X946ML,215.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NATURES HEART BEB ALMENDRA 12X946ML,215.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NATURES HEART BEB COCO S/AZR 12X946ML,185.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESCAFE CAPPUCCINO VAINILLA 150GR,265.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESCAFE CLASICO 100GR,415.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESCAFE CLASICO 12 /200 GR,725.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESCAFE CLASICO 24/50 GR,110.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUICK CEREAL MAIZ NESTLE 20X230G,205.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUIK CEREAL 530G,365.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUIK CHOCOLATE POWDER CAN 400G,240.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUIK CHOCOLATE READY TO DRINK 200 ML,34.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUIK FRESA RTD 200 ML DO,38.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESQUIK SABOR A FRESA 400 GRS.,235.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTLE CARNETION SABOR A QUESO 290 ML.,100.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTLE CERELAC PROBIOTICOS+LEC. 1KG,690.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTLE IDEAL NUTRIFORT 12X800G,460.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTOGENO 1L COMS FI BIB 2X700G DO,1350.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTOGENO 2 FORMULA INFANTIL 12X900GR,940.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTOGENO 2L COMFORTIS 2X700G DO,1400.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTOGENO I 400G #34067,400.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTOGENO II 400 GR,445.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUM BL PROBIOTICOS CL CHOC 270G,255.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUM PROBIO. 5 CEREALES 270 GR.,230.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUM PROBIOTICOS AVENA 270G #12145710,250.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUM PROBIOTICOS TRIGO MIEL 12X730G,615.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUM TRIGO Y FRUTAS 24X300G.,235.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NESTUN CERELAC TRICO C/ LECHE PREBIOTICO,690.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO 2.2+2X12KG,1900.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO 800 GR,830.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO DELACT 800G,925.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO PREBIO 1 BOLSA 12X800GD,760.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO PREBIO 1 BOLSA 6X1.2KG,1100.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO CRECIMIENTO PREBIO BOLSA 2200G,1700.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO FORTIGROW 4X2.2KG,1550.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO FORTIGROW 6X1600G R/11461860,1450.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NIDO LECHE FORT/VIT HIERRO 12/800,630.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NOGLUT GALLETAS JUNGLA CACAO 100 GRS,150.0
IBERIA,01-10-2025 10:50:45,Abarrotes,NOSOTRAS PLUS TELA 10 ULTRA INVISIBLE,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NS CHOISE VASO HONGO 65G,70.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUEZ MOSCADA MOLIDA DE ORIENTE /85 GR,205.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTELLA JAIR T.400 15/1 #F33-9800895007,535.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTELLA JAIR T.750 12/1 #F34-9800895250,870.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRA LECHE 400 GR,300.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRA LECHE FRESA 400 GR,265.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRA SIN LACTOSA 24/400G R/10197403,345.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRA SIN LACTOSA 48/125G R/10197416,105.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRA SIN LACTOSA POUCH 6/1800 G,1550.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN 8 CEREALES Y MIEL (FIBRA),265.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN 8 CEREALES Y MIEL/ 300 G.,265.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN CACAO CON GALLETAS MARIA / 300,260.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN CEREALES SIN GLUTEN 300 GRS.,260.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN CRECIMIENTO 300 GR,260.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN CREMA DE ARROZ SIN GLUTEN 300 G,260.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRIBEN PAPILLA DE INICIO A LA FRUTA /3,260.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRILON PREMIUM 1 400GRS (4800),810.0
IBERIA,01-10-2025 11:01:23,Abarrotes,NUTRILON PREMIUM 2 400 GRS,900.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OCEAN SPRAY JUICE CRAMBERRY 64 OZ,300.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OCEAN SPRAY JUICE CRAN GRAPE 64 OZ,300.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OFERTA 2 BRILLANTE 400 GRS. + 200 GRS,150.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OKF JUGO ALOE VERA ORIGINAL 500ML,105.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OKF JUGO ALOE VERA SAVILA ORIGINAL 12/15,275.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OLD EL PASO SALSA DE QUESO 9 OZ,345.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OLD EL PASO TORTILLAS 10 UD 8.2 OZ,255.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OMO ANT-BACTERIAL 15X900G,190.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OMO DETERGENTE REGULAR POD ACEL 15X900G,190.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OMO POLVO TQ SUAVIZANTE 15/1.KG 84165184,190.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OMO PVO TQ SUAVIZ B PRIMAVERA 15X900G,190.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORBIS AGUA CON FLUOR 1 GALON,110.0
IBERIA,01-10-2025 11:01:23,Abarrotes,OREO GOLDEN EXP 12X12 36G,16.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE AJO EN POLVO FCO 85 GRS,100.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE ALBAHACA MOLIDA FCO 60GRS 1/12,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE BICARBONATO FCO 200 GRS,70.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE CEBOLLA DESHIDRATADA 85GRS,100.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE CILANTRICO MOLIDO DE FCO 85GR/12,115.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIENTE PIMIENTA NEGRA ENTERA 56 GR,110.0
IBERIA,01-10-2025 11:01:23,Abarrotes,ORIETE JENGIBRE MOLIDO SOBRE 28.5GRS,165.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACK RECREOLOGIA 382GRX5X1,325.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH ATUN ACEITE CHUNK 6.5OZ,125.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH ATUN ACEITE TROZOS 5 OZ,110.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH ATUN EN ACEITE DESMENUZADO 5 O,65.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH ATUN EN AGUA TROZOS 5 OZ,125.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINA EN ACEITE 125 GR,41.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINA EN TOMATE 125 GR,42.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS C/PICANTE 15 OZ,120.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS C/TOMATE 7.6 OZ,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS CON TOMATE 15 OZ,125.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS EN ACEITE 15 0Z.,135.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS EN AGUA 15 OZ,135.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS EN AGUA PLANA 125G,41.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS EN TOMATE C/COCO 15 O,135.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS PARA LOCRIO 15 OZ,125.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PACO FISH SARDINAS TOMATE C/COCO 7.6 OZ,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPAS SELECTAS LB,45.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL ALUMINIO DIAMOND /25 FT. #00084,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL FAMILIA DELUX 4 ROLLOS,275.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL GAVIOTA 12/4,50.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIG NIVEO DOBLE 4/12 RF.PP1005,250.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO DE PRIMERA 24 ROLLOS,445.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO DE PRIMERA 4 ROLLOS,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO DOBLE CAPA BINGO,46.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO FAMILIA BLANCO 4 ROLLOS,160.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO FAMILIA CON AROMA GRANDE,570.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO JUMBO DOBLE HIGIENE 4 ROLLOS,115.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO MEDIANO FAMILIA,100.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO RINDEMAX SCOTT 12 ROLLOS,380.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO SCOTT RINDEMAX 4 ROLLOS,150.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICO SUAVE ULTRA BT 2 PLY 280 SHEETS 12 ROLLOS,285.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL HIGIENICODE PRIMERA 12 ROLLOS,285.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL NIVEO 3 EN 1 12/4,90.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL TOALLA DE PRIMERA 15MTS 1 ROLLO,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL TOALLA DOMINO 1 ROLLO,95.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAPEL TOALLA MULTIUSO DE PRIMERA 2 ROLLOS,370.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PARMALAT LECHE DESCREMADA 1L,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PARMALAT LECHE ENTERA 1 LT,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PARMALAT LECHE SEMI DESCREMADA 1 LT,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PASAS LIGO 1 OZ,29.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PASAS SIN SEMILLAS LIGO 250 GRS,155.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PASTA DE TOMATE LA FAMOSA 900GR,205.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PASTA DE TOMATE VICTORINA 16 OZ.,105.0
IBERIA,01-10-2025 11:01:23,Abarrotes,Pasta De Tomate Victorina 900g,190.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PASTA MILANO RIGATONI 400 GR,40.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PATA DE RES CRIOLLA,115.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PAVO EN TROZOS PREMIUM EN AGUA BALDOM 24,100.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEANUTS PLANTERS / 16 0Z.,325.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEARL MCO SYRUP REGULAR 12/24OZ,220.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PECHO DE ALMENDRA CR 1,160.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PECHUGA DE PAVO CASERIO #114,375.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEDIASURE FRESA 8OZ,160.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEDIASURE PLUS TRIP CHOC DHA 900GR,2150.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEDIASURE S/CHOCOLATE 8OZ,170.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEPINO LB,21.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEPSI COLA REFRESCO 12/450 ML,20.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PEPSI-COLA REFRESCO 2 L,80.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PERA VERDE LB,135.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PERRIER AGUA BOTELLA 750 ML,160.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PERRIER AGUA C/GAS 750 ML,180.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PETIT NECTAR COCTEL DE FRUTAS 12 1000ML,75.0
IBERIA,01-10-2025 11:01:23,Abarrotes,PETIT NECTAR DURAZNO 1000 ML,75.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PETIT NECTAR MANZANA /12/1000ML,75.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PETIT NECTAR NARANJA /12/1000ML,85.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PETIT NECTAR PERA 1000ML,75.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PETIT NECTAR PIÑA /12/1000ML,75.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PETIT POIS C/ZANAHORIA 24/8OZ,52.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PH SCOTT TRIPLE CUIDADO 3P 12X4X290,245.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PILON CAFE MOLIDO 200G,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PILON CAFE MOLIDO 400G,310.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMCO ARROZ GOURMET 10 LB,445.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMCO ARROZ INTEGRAL 5 LB,205.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMCO ARROZ PREMIUM 10 LB,440.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMCO ARROZ SELECTO 10 LB,415.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMENTON ESPECIAS DE ORIENTE /85 GR,105.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIMIENTO MORRON LB,39.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIÑA TROPICAL,150.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PIZKAS GALLETA DE LECHE 45 GR,11.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PLATANO VERDE,22.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PLUMAS RAYADAS (PENNE RIGATTE) GALLO,110.0
IBERIA,01-10-2025 11:12:00,Abarrotes,POZUELO CREMAS CHOCOLATE 10.6 OZ,105.0
IBERIA,01-10-2025 11:12:00,Abarrotes,POZUELO CREMAS FRESA 10.6 OZ,95.0
IBERIA,01-10-2025 11:12:00,Abarrotes,POZUELO CREMAS VAINILLA 10.6 OZ,95.0
IBERIA,01-10-2025 11:12:00,Abarrotes,POZUELO CREMAS VAINILLA/CHOCOLATE 10.6 O,95.0
IBERIA,01-10-2025 11:12:00,Abarrotes,POZUELO GALLETAS MARIA 14 OZ,150.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO ITALIAN SAUCE 23.5 OZ,255.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO MARINARA 12/ 23 OZ,265.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SALSA MEAT 24 OZ,255.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SAUCE 3 CHEESE 24 OZ,255.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SAUCE MUSHROOM 14 OZ,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SAUCE MUSHROOM 24 OZ,255.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SAUCE PIZZA 14 OZ,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PREGO SAUCE TRADICIONAL 24 OZ,240.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINCESA CLUB CRACKERS GALLETAS 9X34G,65.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINCESA CODITOS GRANDES 400G,36.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINCESA FIDEO FINO 350G (12.35OZ),35.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINCESA LASAGNA 400G,100.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINCESA PIGATONI 12.35 OZ,35.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES BBQ 12/40GRS,60.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES CEBOLLA 71 GR,95.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES CREMA Y CEBOLLA 124 GR,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES ORIGINAL 67 GR,95.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES PIZZA 124G,185.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES PIZZA 40 GR,55.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRINGLES WAVY ORIGINAL 8/130GRS,195.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PRO EDEN BATIDO DE GRANOLA,295.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PROTEINA DE SOYA EBEN-EZER 16 OZ,350.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PROTEINA DE SOYA PROEDEN 90% 16OZ,340.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PUERTO MADERO VINO CHARDONNY 11VOL.,225.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PUERTO MADERO VINO MERLOT 11VOL.,225.0
IBERIA,01-10-2025 11:12:00,Abarrotes,PUERTO MADERO VINO TEMPRANILLO 11VOL.,225.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER AVENA INSTANTANEA 1880 GR,310.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER BC CARIBBEAN TREASURE 12.8OZ,185.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER BC MARSHMALLOW FRUTY CEREAL 12.8,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER BC MASHMALLOW CHOCO STAR 730G,365.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER CEREAL MARSH STARS FUNDA 13.3 OZ,165.0
IBERIA,01-10-2025 11:12:00,Abarrotes,QUAKER INST OATM VARIETY PACK 15.1,170.0
